carID,price
96479,21460.613108030382
90598,9130.545708097463
83880,8194.440922104308
86802,16723.530737111167
103078,15827.00330215584
84736,9388.29822467378
84196,4703.601929901885
102062,9914.289123721854
90110,6079.230225402724
102907,11301.885071043258
81776,24652.931277270174
102431,6204.3175429405
80442,14006.36790309456
78656,29608.066301841292
78537,34872.06922628146
102511,7258.6021832443885
93612,19979.79629339032
99284,7890.704551466313
96315,14528.218123218208
94305,33470.679358443624
100636,10738.620947409197
81816,15657.051475178714
100352,15820.404380504919
101476,10985.96909096877
93392,31055.170746138418
93995,21702.87799619569
94261,30310.34827836186
89117,15865.193724698407
86506,2859.5753557322
88456,6540.457840201294
84134,10683.533558480718
81088,11571.007848696267
103960,11031.210202334792
84925,13360.037898332495
97306,9992.38325444987
83752,7605.225931352083
100696,3662.536574359511
76472,11626.418188642956
101128,13208.926745007344
105932,14482.666823800655
86416,7812.097658748015
79616,28056.970995248837
83395,14728.445544336453
88734,11398.010680847889
106676,17497.25677500854
102442,10268.357772407559
88761,16813.787212058713
79708,28251.701651496594
96808,18562.262255498696
103755,9668.700385112588
86273,17073.408185605094
97635,26627.78217605598
80797,24014.898124769967
108000,18161.544581214966
95126,39385.020877981566
105187,30829.38873189074
81613,19957.799563270044
103906,6519.368887568359
105729,8091.440131998999
100637,15336.34291726077
82861,7666.276120173163
107823,14517.532500144158
85274,14629.225151715633
88926,14478.199913842269
87871,10948.922881313654
97970,6934.306413181144
98044,8252.499034082068
90277,7625.691375289079
85647,11452.163843991639
107447,18762.91409565658
79418,8133.642834489585
80383,27737.97886549811
79894,15660.156199956733
105875,7051.4829511459775
86032,11200.011796690476
104423,15030.34463451968
78437,14078.350179702436
79480,19709.15848264113
89973,5453.880614852622
94007,27492.137202557704
93952,15275.07924987264
84548,4587.564895420779
97885,11251.51354686954
86571,10125.332527818062
77839,38858.950069383776
102201,5829.336728977313
98731,7909.127111749468
82395,18599.735088163194
76816,33063.3953069869
97956,8067.770412734547
86012,12347.648605371105
106393,21806.166187282142
81832,26134.05069084173
82787,19358.12527030629
103974,6774.639664813701
100725,10356.260025672773
86552,7102.507467794436
80174,14467.91948233526
99189,14742.083916843221
102543,13469.140569483954
98518,14583.692456798311
100334,9703.296959458157
92673,20721.684460678003
88008,11705.431523635792
105207,23561.286690449208
106462,24246.421849531584
106106,15010.69838949795
79705,18346.074623824512
108193,18516.90593403332
89668,7803.097893034118
86435,11737.354865415211
101281,11599.735914821096
104753,27756.532761260747
79004,17378.918115313627
89732,2937.4495801490575
89201,13195.711557195795
87282,12688.35230971653
101589,9741.227115192745
87352,11967.521999042512
103388,9809.946492531186
93619,17141.431251658498
101941,6709.925278308586
106533,13453.300179665173
90018,20412.870445517823
101265,16094.858349856362
104255,22968.75057752358
80093,26880.683677285724
82433,7530.271275601679
77254,15638.663166671968
106400,30846.884198964603
79847,10393.186889460583
95735,29460.516836978717
106733,18986.912060506223
76318,20097.436592751998
95966,12098.124551658853
101690,10639.710641661286
82845,15662.261385285212
96266,21069.46234794508
104175,28889.462674597562
97347,13019.567790259938
92730,47158.25676599555
84738,9110.420227962903
102596,6185.69291803924
78356,31126.804446824382
94062,30517.091052817977
101662,6782.8014481686
81715,28811.93051462588
103046,11124.89340624031
108133,7105.300367466767
96302,12256.956028649358
83859,21353.917811592848
104815,17009.92523720724
95903,27204.546757726635
79683,11116.61797570349
88888,20793.323583794834
80529,24841.81251049402
81898,72225.09587031331
83435,10316.490455291967
80448,14103.234127605036
79241,33014.94397205262
76056,18941.90653032416
76342,16221.625931298078
98238,9433.79902649954
85878,7995.975744863329
102846,10027.948756448624
90215,5975.061360725461
79635,59855.867871549475
77561,19316.422603845574
101151,13177.125011307302
93594,25658.86019138106
78703,40635.80021204824
87596,7651.790664687965
92572,19095.090723612422
90757,8129.055728860815
95881,19566.43836305846
98008,13456.996023726508
84805,9065.604945160549
100888,10134.761024941172
82504,16205.335419266563
82177,15624.65953941698
89472,33188.171622633425
82301,15972.943238193951
106483,8930.430326744909
79808,13488.54195865823
83412,16822.480319143284
89386,18130.33923167787
89889,21455.525767268722
108249,16276.834705503868
98252,8740.335152757487
83525,9523.821118107559
102595,9978.065405502366
94255,11607.82679296442
91259,27224.68361250146
99539,7089.912022710227
97379,24942.25326838531
104452,24421.966070141007
88479,11140.190765126941
95424,29131.791093387998
94732,43774.776142985516
89025,9885.205331188143
89497,37488.922676933835
92405,14034.006619569931
95346,15952.504960058019
91337,17284.18597618978
97739,13827.231310277151
81087,11521.303636706307
80661,9456.891535665673
105537,12789.137935477072
81073,27618.80463212542
102770,9979.209653749205
99299,9713.31974802842
77528,18971.067114636517
95278,31782.675253422447
106536,17886.826149776396
79421,15644.7982346408
105026,24688.647618838397
97887,11910.61698048129
106163,17833.208555213947
103242,10487.837279646048
103098,7857.833670427265
76195,15341.639314684337
103418,11762.005675858149
102091,12183.096351343667
102341,7295.02390746678
100315,20482.20839524855
100377,7527.973060966119
78857,21870.55742504182
93748,29751.344205007033
107891,9711.053687886922
77063,26477.687251524
86916,9214.77479844538
108347,10042.030282822716
94475,18542.78599937805
100383,11904.723990031585
80618,31130.361588355867
98926,10418.56456735234
77228,15574.98081866099
106915,15168.001499020578
92594,12162.447295403823
80745,33270.55504839417
78361,10624.488090220431
95725,26248.936688471782
105171,7581.119452000779
87007,10079.975096666518
104121,16006.143054886326
92877,15726.195745832521
108335,42249.63532761816
101357,13496.823803052597
89325,9457.489068343308
103144,7800.619301876577
101413,6524.059395542791
85182,10827.990889402641
84097,17750.396090652255
101970,5697.446522511591
98315,5428.020360754181
89048,10281.930254366745
106141,8652.54879451317
87105,16675.474702505002
88472,13838.996454798122
93361,16144.84504669621
87040,7918.458954821096
99831,12114.513092625484
95677,13660.866178207301
89770,6642.3540670218035
77371,26086.76808726912
107143,18913.15598449729
100271,12064.064547861157
83905,11504.828392688098
101531,13751.926278288975
90617,8066.362310505146
83895,18452.189054637856
89453,14133.49459210476
106012,20671.89189105214
76381,19550.748607527777
106986,16394.056672443534
84143,12406.85426932655
91665,41870.698455411126
81350,13865.204262848529
80422,15359.656540804663
84794,6202.782893207356
81156,29197.86473042693
77082,34906.79657248986
97356,8942.208580810819
82730,17583.69113933518
99244,9752.100880304002
85538,16655.054669126283
101585,11176.015065190337
90288,10139.55343352935
98799,2760.8032086770527
93547,20887.959257872848
85142,9411.368831688433
82012,32484.098424363907
89654,14887.17500676378
102304,13352.579540219103
79288,44008.27617725984
77400,11572.022400829463
98597,6339.87223411058
103156,8510.466210498755
95446,26326.521979512723
97036,9455.301896639512
101401,8724.200508750242
80817,10006.81760299514
84078,6889.261813858288
95390,27210.80379346686
79883,23102.518553376547
104059,13177.76005416603
103041,11551.623145654139
81651,12865.733364895808
100432,10664.621117473154
84933,13796.186583085539
81600,19899.27263519171
78379,8002.977144377085
90816,7908.088704561442
107414,9545.571445342193
105633,19180.116984370077
99508,7361.413541143249
100874,8380.75889951701
104208,16597.544350215485
84774,11904.920945309543
96518,12563.387734714723
91543,22598.00497754034
107146,19520.146561201287
94426,16031.151404092123
99059,9342.78868627258
96640,8521.117381323429
81277,9828.507483883888
102409,12183.096351343667
104800,13018.201223528587
107498,18434.076875404728
90942,42945.23762441429
80202,23583.542744594757
76794,17313.562521110627
88973,13210.403356590365
91958,50257.37393510263
80562,20080.656461689603
103486,7515.640553375733
95237,15705.036391454405
105569,15321.873851192808
106560,26111.119766439795
107977,12726.864356935444
90076,17035.53268110489
93050,15879.773881394542
80609,27416.491693229746
88557,16280.121282013097
90894,19348.094759127842
83669,7421.803322942169
78849,17155.960683563695
101275,7469.636450274755
91858,9303.562742280305
96243,14178.18617953712
106227,25147.848595069117
105300,15736.403582036051
93065,41971.23246178291
78002,13051.111417041466
82500,13667.481326220657
78204,8802.98830860159
107851,8658.737293428705
86217,7412.335844894891
82662,7353.391823291498
93324,32809.27018341172
79680,13137.678129966236
104920,21229.85902444094
96735,12407.938844771299
89992,7681.548920573885
106961,26941.955209780706
80078,15647.98704658651
101429,9979.209653749205
95551,19916.889085787636
79937,53678.51783868695
80680,20155.921766805775
99448,12125.353890622971
93909,32041.353031738057
96888,9742.70250689072
104584,12100.912794455118
107289,20989.366816082304
84126,14815.83913231466
101282,10621.520436245428
92474,21585.6256324506
88871,15168.682848690927
107177,15475.253990244477
106026,15224.50063186446
96937,11253.465240283173
83543,6854.055220908739
81094,17999.18344822691
77503,22119.268545512663
85351,5987.924957730449
96000,16080.713443620683
87374,15679.518761975622
86394,19676.601710137482
108364,12259.641855559223
91441,28720.46059851605
97039,19371.854349629237
106685,11645.741916799456
95631,16397.59795828911
101883,8087.656056264356
78238,10921.80154273685
97508,9250.706199466007
98441,12957.490457703529
80066,28273.609871052908
79095,33523.32553497703
80007,11540.459228016874
100219,9057.189646195298
82511,9891.321643649197
89270,14547.689894213545
88713,9731.285164422454
100353,9701.598134302409
102841,4295.707664421096
90117,13375.204506286094
81549,50044.729723099175
82350,27715.33143516333
76546,34773.32422277916
81013,19717.445629997233
91240,17446.80738887697
91542,20354.50483357883
104518,13245.749401583096
93537,54703.61520478666
94372,24466.22385729816
104419,20211.623177865153
97636,14041.026522966777
96288,23835.336438643844
78717,10436.070408549003
105610,21153.497666936888
97754,17595.66716280688
81458,12264.422202649104
86931,17570.44609243965
90713,20882.8143729819
90909,30509.937358818574
77251,40869.31728950109
95081,10223.861284637711
95560,14550.7637896348
93288,18649.81921169975
105036,13661.827572833
108490,10520.535774624492
96935,20679.870126138576
89373,13733.659645076272
98010,8684.065094679165
104699,20464.607705685306
86692,8238.345349761319
85024,8019.986769431885
79086,34458.84633373334
89939,12760.861353387596
79098,18367.990094151883
86141,18133.036809296
105462,29883.323133817612
92870,33336.30824919429
92163,23908.67761731742
87481,16512.76633350488
83276,9777.38264090808
79356,23707.9051258767
103602,11412.562486292956
88460,10654.02129740664
100934,7008.2367717739535
96659,6431.320241119277
83204,9790.001061369401
104621,20071.861316273127
84110,11903.261207135107
99265,12757.950973715675
79574,13362.387121207628
78186,11298.717766303067
87005,13887.51149219382
104043,13929.396402401984
81574,31686.444456959616
104091,10840.176570042126
77759,24058.965003826524
78181,11258.280313302013
96169,9196.40607408079
98267,18468.5030978841
97837,12763.475087453013
80133,18814.535284481673
98571,10003.64093571452
88628,20471.701661455296
78622,14528.296815934878
88678,11393.40698351909
87278,15634.24389174398
86963,9655.400229398922
100350,6632.460458455139
78771,18501.92837018875
95935,17988.583947585772
107590,13002.988289560386
84458,13589.336639553187
85656,9219.187690340255
81611,5012.141743996066
92638,21372.049349651665
87478,7850.577113581477
98407,3000.0707627095335
95581,10519.913860713506
100645,12150.265915731854
97184,7039.114890416969
84473,14214.390862043592
88951,7360.519600748013
100836,10156.166942167125
91338,47168.20470216484
94112,14718.844357430527
89882,18107.650356982886
97097,7553.4634011895105
99151,10411.078676431327
99607,9320.81397362699
78931,18822.48032103844
97805,6777.294499820834
97477,12669.757856926646
87819,17936.379325234248
76361,19030.445035183042
99201,28991.026113240565
103410,11648.547589607519
108436,15136.429102413567
105558,18707.519577576822
88025,7544.7912136496425
101944,8191.885888960614
80786,25344.44622834743
84001,15837.838921660437
78304,21572.62237210353
100501,14254.854427186
99693,7754.7945230758605
94557,18618.03665329248
82152,27040.89499590264
92039,36643.42854005925
83177,15674.326321260247
90726,7914.521810768562
82879,13797.939207619058
87378,15922.394958811366
91699,15347.72089551967
85500,17447.24068844569
97050,10194.257634675296
88754,4170.171836723817
79069,34805.1855507906
89329,17701.362633738798
102605,10520.672461981121
93090,18071.27923323606
108403,16793.354920939833
91391,17932.936861454396
80964,22097.69914673582
89444,24151.665844551666
84092,11376.068034306625
100617,10535.199776389643
107962,19748.54604951218
106640,7207.595382598481
95123,13043.863006460857
99114,6259.4616857503315
94461,21630.232269959797
88654,15691.574635273775
80421,17279.712151306965
78113,19977.148128779823
100558,7453.843211675361
78873,27600.453422552288
85480,10192.728617269413
103902,10983.208140671453
104816,20671.89189105214
89039,13905.76860952061
95169,16081.981613614349
93971,18156.26589592048
84450,20360.056757443097
80824,30039.814812630782
92545,15121.041140028095
89226,6641.626383182714
93873,20789.507488552194
85871,17443.49168718875
86343,10582.87600383785
93634,38163.36307550484
106942,8935.195084733003
82535,10761.845975942171
92259,18692.693894977485
88794,13280.32874603524
77385,35331.13149187364
76996,5379.932985449733
102708,7442.923048651017
81359,15142.150339377982
90486,3624.5629431356765
100200,7956.5729418122855
87970,14084.975892151358
107512,9876.614394560858
79078,28809.486650090603
108477,15227.839774811022
80312,29706.24828591964
82208,8447.640291294003
100695,12722.206882036664
99506,10098.670255001773
85773,14390.308708325729
101887,13854.21399909249
90129,11160.429991653891
84730,9503.351561843574
107601,23124.44655509893
89592,6229.261604422801
84844,13300.401108004666
96938,16511.872029486625
84981,16121.407712823137
100698,13560.166504969453
103306,15521.560275176325
107175,26868.856905599434
95411,31345.280152445906
101169,13809.953631707469
99407,18586.61714618132
78248,15681.191060950583
79031,18193.83457144991
91040,19354.70548266331
76464,11951.142063142865
102813,7717.726634030799
86811,21095.48892185948
81191,29354.788792263756
78202,34262.718129709356
82471,12495.62104245504
103920,7761.005711825956
79904,25296.981036677338
95670,30518.485353623157
89931,9989.952179078367
92605,37278.318220526286
85695,19974.487965447308
98750,9530.582226548158
101284,10372.285543349937
91932,19156.696152794524
98623,10631.559476924147
82499,11066.118781039237
93193,27117.28068932704
106110,16370.22516251383
78500,27132.905550823543
89447,15803.101450436325
103373,17920.567841150027
87872,9268.499213572017
99425,13066.087628434438
96552,6103.825075162591
105787,12262.982075638734
82567,12578.15245516109
102894,7472.120759817791
77641,14355.444134249485
100827,12191.94685626822
97712,15921.154362804797
95197,32974.73273325827
102993,11788.702875190644
94855,32678.95667904995
81534,17764.339669499357
95133,14713.101408293878
107468,5886.589933320243
86402,12900.24474508759
102666,11981.920090507101
92984,24118.989148561865
93891,10281.207349178523
94312,15841.05693914696
91959,39949.86888766964
91802,27958.750813898994
108175,16328.118787738596
78293,31085.62123519105
104991,8382.433254817863
104302,9715.300243492115
79807,15659.703104711332
87167,13044.34359587894
78620,21768.759359713695
81174,25440.624264124013
83125,8036.033223405534
103123,10386.32047056965
94065,19215.204870205638
78480,16294.54829017435
98280,8480.496857253815
83415,7809.1383969505505
92297,74116.19335115285
100221,11404.331632621957
78829,15119.906359510467
93418,20793.239602340873
83424,11132.637608731095
101749,6428.147850157883
103456,9311.305798157511
88503,10648.111701324444
84931,14584.847743813096
107552,21150.302668418648
108037,11744.72836650957
94539,24395.14307701956
83697,8238.672746996644
87455,18158.54904928434
103044,7976.870531584863
104852,22680.67001338533
93437,40740.85795263547
92885,14283.280622564436
80922,19804.807457707473
102886,8195.965748498644
104586,16480.44853362397
81164,13281.666743732692
106074,16377.89737230524
87617,16977.72312414289
84513,14612.58913960724
96743,12721.670255054238
81209,19278.679932234318
95463,12954.57023145078
95457,19009.95436005914
101606,12392.778800734377
97485,29439.05183106787
91916,25166.035796902866
91629,44784.16523393127
84215,12493.63044190097
108190,9774.904931102566
88314,20391.041518737595
104526,16885.044588662488
82467,10417.630503342849
91827,29775.8419046407
77885,58338.7534162679
83459,8411.336587006948
98375,17660.72999654986
101233,11181.97198458002
97186,9637.289100507045
95520,19748.820591986358
95216,41190.46022958992
100878,5630.410467750663
80031,29627.534336174245
106134,25021.309356732603
103526,6142.72098755325
104018,43059.972156736476
83920,10091.693601839948
88245,10153.796911119944
86248,8466.279180856412
86315,15099.284709453223
108157,32006.959824051377
102814,9340.086377597361
84371,10883.52340381637
95270,14120.181914511248
107670,20173.12775272274
78745,14156.610009832206
88772,11544.30976086355
82335,18182.281369832228
100049,9612.981312052772
84953,7220.216334845557
98948,18242.52751348456
95952,33784.163635113626
93638,23789.0911868203
91164,33336.30824919429
87627,18880.792545718068
89209,14089.038768849645
94140,19680.54576139511
86567,9383.792891470823
81451,20160.915007859676
94658,27615.061130511807
103969,9378.674500745708
90158,14653.626101376773
107712,14121.425547651552
102518,11499.551660070132
91367,29024.53598425416
78764,16283.941309286283
87411,15454.098851805846
80790,32580.01801932971
97848,15588.513883757892
97985,6102.737812728893
99323,7166.807549390255
96854,12220.220667639685
103917,6726.549093017943
86223,7265.60911991978
101812,8525.060618624742
102098,10154.1152145682
93414,11413.02143088647
86794,9913.531779431698
81508,29118.868636650423
105781,14630.004295628625
103758,8658.215511454175
100877,13496.823803052597
83075,15993.101160084425
100303,12792.450786495892
85269,15037.509703200762
95693,17870.92027633983
85891,18526.689341792047
85991,9838.327682393734
89378,10756.455936997625
79718,11081.713361481647
96415,13342.432100034486
87510,10662.575178140492
95579,15819.844600211924
96453,13741.02520704375
80182,30229.784190743943
103363,9834.404406495241
76430,20663.496423157263
86302,7594.205598716076
78876,11833.303301199818
106740,10833.162608344783
101855,12057.371500264393
78987,25995.328788102335
100155,15059.511754782572
76069,31035.777431813538
79889,20990.761589751033
104035,19544.818143447454
102533,7213.797956316368
85374,12962.249322473235
82210,24810.040895527945
81145,13530.623127845918
99738,13105.006091387675
98201,34068.37116277289
88630,8738.677184952916
94084,18378.826328476192
79771,21354.675091766636
91057,39896.22023938225
92492,16541.18303768591
103600,15549.890826263007
105315,28210.401305740063
106151,19664.771725392126
87426,6562.951632313794
85249,10385.871587233769
77379,8346.628567131085
76190,12113.027654515867
89820,31104.221447943582
92650,26842.06929936109
82906,17008.030487560685
104766,15703.351706583535
104673,18442.16617121814
103734,6405.290907847066
87652,12862.740146271084
107399,16035.95956049616
97222,18098.630230466755
100614,9378.95357048617
95807,29775.8419046407
88084,13915.388264065261
97997,14643.741429326094
83321,14226.355736138294
83002,14651.114402682915
103995,9609.969306376312
102305,6878.149119085653
97774,23274.94035914368
87737,11426.301725563135
102191,15059.511754782572
78470,22400.499513634146
81787,21430.610110942605
90975,34484.5018073401
76598,19969.008237825197
88308,10325.403968148386
105997,9328.902454088884
97095,20770.668005829557
100555,9272.00550105509
106628,21424.553906446392
84638,6026.136373889714
106752,23129.419087266124
88072,15698.103110599784
86734,11845.132988717742
105842,23464.146579003715
102037,18798.636115924615
96623,11201.890676254401
80943,12087.77075251834
107882,10458.725879234615
96069,9538.471639168352
86796,17836.487150609435
83234,14957.282167480758
85044,11519.761712436413
76183,29295.519891523603
102124,9539.943382879364
105963,12117.904729505268
108127,12608.726197900725
76435,62987.0664289069
89809,21642.57032410552
98129,12016.185587725207
95632,25218.864107078018
77264,21841.485809814418
102849,5960.704724007964
106860,15059.726234781217
90177,8591.474923623899
104336,13405.33798168625
91068,20432.859642662323
85416,9578.409990206826
92720,19180.969557318105
105257,10634.922990019295
94524,15984.444175538292
87069,15625.032458241902
79026,15883.463121706794
100533,10881.69635548581
107396,7376.6506582524735
77220,11610.563172960836
76863,11879.684678363286
89441,8356.14765927041
86301,17585.526392417683
82808,17209.814638580046
106681,14022.297143162434
100673,11404.331632621957
87115,9838.327682393734
84819,10115.773304165623
99889,12766.788391333906
100435,5611.41843179519
91329,15088.195780523283
105897,11288.386348776965
94788,19976.91396010245
96403,18419.07127732463
105780,24628.00539386829
81290,20030.99104766292
91689,17344.20800046044
93660,47162.63484760198
84018,15847.94597171041
79166,21029.128348300837
99850,12061.675429931789
89900,14860.290150908382
76628,24473.040150248835
99136,10906.065376794118
89388,13961.636400709916
86441,16085.57503433867
100362,7713.456892358905
99493,10477.536106237712
108082,14127.83280372676
94759,21814.52254273863
91954,24699.271927168225
90378,17087.12151690362
86126,19943.99896886999
92990,17503.13278883295
80507,19763.863580898196
105394,20213.973445837957
80679,10805.408984039506
94014,17588.249173462173
78092,27679.60824043609
92725,9950.61929962206
104609,5444.439069278847
89940,19568.619538564217
84337,15797.339072919503
80392,18223.71619723368
90992,43494.18086043487
88342,10013.776588171524
83193,8023.9725599808235
83080,27404.98342708656
87197,16566.917108331298
106043,9151.258274124468
81316,14934.859884621148
105197,43840.20543330677
86103,11308.840685867322
107819,34915.85263058795
94911,17336.1973240934
76597,32684.520814080362
96614,8938.039805842098
102197,6065.268379203667
104617,7487.137828550782
101445,9314.853497067332
94521,53158.671852579864
107290,16999.104870261355
93099,24346.278190427376
82179,41528.61683006964
96268,27010.46641134208
83202,15524.764473648398
101568,7670.7124273247355
89145,7521.4190237455405
82718,6315.556469307618
84595,16475.01416668596
86633,13014.195084840094
91925,30522.83441530543
100357,7788.236240262708
93684,18279.781632207047
106465,42579.691209806304
84631,14216.217103435834
97796,10303.686744549324
82836,11378.636683036035
81314,52107.83213401009
96868,19248.614680685307
94329,22871.459737565507
85728,6458.967854111234
78259,10407.956996316105
107084,20353.82795458476
96134,8940.029322139137
81583,27431.38442883957
104264,16674.952237008416
86202,11675.73644747431
102867,7771.224438038974
83461,12233.058651224113
77589,15909.694783405772
94394,16039.500257491436
87588,9575.474381400238
98769,12802.443013651451
76735,22128.891543404323
105592,13558.152714491676
95260,16897.61410252535
82699,7726.3634113683265
95827,28031.376223166393
89294,8329.641385537137
90853,13973.240225431695
86522,9929.172822606997
80958,28643.76566100647
94038,29444.073636863657
88512,8082.5062491691115
80219,11039.09540860585
86063,2991.5276913189705
87724,7736.289161883687
88835,12131.926291393002
105687,16772.078456373853
83567,11693.808742353644
106584,23294.586922467228
98492,6587.063089084811
94494,20508.994441205054
89061,6200.765880406078
103125,12309.588700278331
103883,12309.588700278331
80430,11184.067535809587
95544,30149.515488587967
105136,56499.4535557949
105560,8968.319385791165
108397,27330.09599030238
82236,47051.34353573817
89477,13532.076489548395
98106,6884.454484777484
85996,5867.970071705073
103439,14145.439853008724
90831,7889.160034776265
100746,13352.579540219103
81518,11101.55251137132
98610,9522.089685046803
100644,14321.08626361105
105486,14114.481609812563
79765,16555.690633475617
107609,10174.245289132887
85407,13302.337774178815
81527,25961.681163112135
80955,37615.4773386904
79400,21576.6763727288
101238,9730.293896282341
87024,17440.569565046248
88662,9006.81508258418
107983,25194.69013170419
93662,27350.35862126409
81557,26962.902530171606
94520,16030.156234739496
97010,13943.499455280049
77628,28687.971192905985
89561,14514.952034738142
104218,16082.007509281158
99839,9249.27650635784
87279,10409.443163678208
93760,18208.162795299453
89551,7896.968101772752
82714,17209.814638580046
98166,19621.982555529066
83812,10762.919160929456
102617,6921.643603813281
76869,17062.857210279097
103735,16426.450122686805
94201,21307.066746338496
107893,18142.382016557003
78651,12256.304312089604
85246,12042.86831500658
81194,25477.505153076134
81133,32921.479626635075
95611,31589.6285259977
93004,15623.82649744797
81826,40015.69223094693
100157,12879.26467652201
103768,14745.21912644827
93350,16452.59726805731
76901,22231.258816098143
88742,11419.013911025933
102866,10566.778441541823
76438,29595.642877039125
86105,9797.698664421103
107506,25186.64591471539
108520,8774.92231044597
106613,10801.294493892636
94164,42757.634128739
100964,10617.47928892431
92769,11970.569117751362
82221,10572.262749186553
98686,24490.624716579783
79762,18009.590039736675
84645,18456.442931148402
107656,23790.13772490187
97538,17321.14371491866
99552,25485.70330090855
102157,10477.836502027449
80935,10792.305216906745
100578,10311.017355084134
94686,24554.152835611392
93268,35011.87085102512
91842,24233.44476405113
95609,32816.58800635927
91576,22015.69622635364
93139,43121.99050059139
101030,7839.395716717426
80172,42947.26901933367
106262,16833.772207977276
101562,9477.712007406482
102273,2805.766135009246
87102,5211.7149027977175
78491,18693.51586328309
90631,7896.968101772752
94672,21143.26644634835
77261,52546.5292071945
80434,16371.409069715091
86840,8832.476074189282
95011,24665.348255414356
90870,10296.151440237261
97999,10295.121132310062
77016,42941.60508440989
96931,17440.8499323575
85215,7594.769988530463
105268,16054.598061103434
99519,6699.217832134621
104056,18160.338939502493
91117,52165.68392631921
107099,21472.28683179335
80475,12121.548550455132
76216,35532.28914971399
93207,26710.25931606242
105166,9388.785398142307
107209,17680.05369414033
100109,9576.69616889407
87232,14349.746371515483
102624,11810.42713153635
81948,8910.448506718145
93625,40702.039238231926
90334,9874.240630923356
79878,14217.413737916295
105653,17762.65973612786
108014,13009.34151721741
105491,21900.574178241262
87064,13600.343005321194
106773,14843.994094346825
93489,12886.761666776589
89490,20933.09408536688
100771,13506.324304343778
100803,12062.296239391524
92144,14389.370708563805
88632,10743.294967844331
78778,17119.371053598014
99308,10122.929756771437
77161,15310.966024747584
97501,9532.743813630312
100933,10659.075655453988
77489,29527.842236526078
84309,11027.031072928128
108040,7588.915395426068
97159,18484.491843490538
95779,15271.229527050169
89650,14645.022515670595
80999,6814.625635857551
